145,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
146,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
147,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
148,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
149,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
150,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
151,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
152,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
153,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
154,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
155,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
156,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
157,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
158,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
159,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
160,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
161,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
162,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
163,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
164,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
165,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
166,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
167,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
168,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
169,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
170,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
171,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
172,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
173,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
174,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
175,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
176,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
177,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
178,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
179,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
180,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
181,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
182,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
183,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
184,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
185,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
186,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
187,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
188,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
189,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
190,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
191,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
192,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
193,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
194,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
195,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
196,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
197,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
198,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
199,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
200,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
201,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
